subj,prompt,excluded_subj,excluded_subj_rep,excluded_response,response,prompt_set,prompt_val_set,prompt_val,prompt_stage,positivity_gpt,negativity_gpt,positivity_HK,negativity_HK,positivity_KSM,negativity_KSM,concrete_gpt,abstract_gpt,concrete_KG,abstract_KG,concrete_HK,abstract_HK,word_counts,brysbaert_sum,brysbaert_mean,brysbaert_sd
21,P3b,0,0,0,a lady is givng a presentation infront of a group of people ,3,P3,P,b,0,0,1,0,0,0,8,0,6,1,7,0,12,33.3,3.33,1.027131929
21,P3c,0,0,0,a lady is giving a report or a presentation infront of a group of people ,3,P3,P,c,0,0,1,0,0,0,8,0,6,1,7,0,15,45.02,3.215714286,0.980923539
21,P4a,0,0,0,looks like a group of people in probably a boardmeeting ,4,P4,P,a,0,0,1,0,0,0,7,1,4,1,4,0,10,26.59,2.954444444,1.056800728
21,P4b,0,0,0,a group of people in room that seems to be a boardroom probably having a boardmeeting ,4,P4,P,b,0,0,1,0,0,0,6,2,5,1,4,0,16,43.31,2.887333333,1.234703357
21,P4c,0,0,0,Seems like a group of ladies having a discussion or a meeting ,4,P4,P,c,0,0,1,0,0,0,2,1,5,1,5,0,12,33.48,2.79,0.93228946
21,P5a,0,0,0,A woman seems to be in shock.,5,P5,P,a,0,5,0,3,0,2,2,3,4,3,3,4,7,19.86,2.837142857,1.154407702
21,P5b,0,0,0, A woman is in shock,5,P5,P,b,0,5,0,3,0,2,2,2,4,3,3,3,6,18.64,3.728,0.593523378
21,P5c,0,0,0,a woman is making a funny face at a child ,5,P5,P,c,7,0,3,0,6,0,8,1,7,2,8,2,10,35.03,3.503,0.974280931
21,N8a,0,0,0,looks like a couple who seem to having a disagreement ,8,N8,N,a,2,3,0,4,0,4,7,4,5,3,4,5,10,25.47,2.547,0.823097807
21,N8b,0,0,0,looks like a mom and daughter whos seem to be diagreeing on something ,8,N8,N,b,2,3,0,3,0,4,7,2,5,3,4,5,13,30.77,2.564166667,1.144206421
21,N8c,0,0,0,looks like a mom who is lecturing her daughter ,8,N8,N,c,1,2,0,3,0,4,7,2,6,4,6,5,9,29.75,3.305555556,1.042630221
21,N9a,0,0,0,seems like a person being handed something ,9,N9,N,a,0,0,1,0,0,0,4,0,5,0,4,1,7,20,2.857142857,1.375132894
21,N9b,0,0,0,It looks like a man handing a ring to a lady ,9,N9,N,b,1,0,1,1,4,0,8,0,6,1,7,2,11,37.61,3.419090909,1.132929429
21,N9c,0,0,0, A man seems to be sad receiving a ring from a lady who is probably tired of the marriage ,9,N9,N,c,1,7,0,5,0,7,4,6,3,6,2,7,20,54.44,2.865263158,1.226219884
21,P6a,0,0,0,Looks like a group discussing something ,6,P6,P,a,0,0,1,0,0,0,6,1,5,0,4,2,6,17.21,2.868333333,0.879532073
21,P6b,0,0,0,Looks like a group having a discussion ,6,P6,P,b,1,0,1,0,0,0,7,1,5,0,4,2,7,20.72,2.96,0.739278928
21,P6c,0,0,0,Looks like a group probably discusing something important ,6,P6,P,c,1,0,1,0,0,0,3,2,5,2,3,3,8,17.91,2.558571429,0.906594885
21,N10a,0,0,0,there seems to be three people on a bed ,10,N10,N,a,0,0,2,0,0,0,8,1,6,0,6,0,9,27.19,3.021111111,1.279222854
21,N10b,0,0,0,there are people discussing at the back and one lady seems to be on low spirits ,10,N10,N,b,1,2,0,3,0,4,7,4,3,3,4,5,16,42.93,2.683125,1.1681251
21,N10c,0,0,0,the girl in the focus seems to be sad while the people at the back seem to be ignoring her ,10,N10,N,c,1,7,0,4,0,6,7,6,3,5,4,6,20,47.18,2.359,1.11850417
21,P7a,0,0,0,seems like people pushing each other in a sport ,7,P7,P,a,2,3,2,0,0,1,6,1,6,2,6,1,9,26.37,2.93,1.079837951
21,P7b,0,0,0,Looks like children having fun playing a game,7,P7,P,b,8,0,4,0,5,0,7,2,6,3,5,1,8,24.77,3.09625,1.097489831
21,P7c,0,0,0,Four kids are playingfully pushing and pulling each other in a certain sport.,7,P7,P,c,3,0,4,0,6,0,6,1,7,2,7,2,13,34.96,2.913333333,1.057272076
21,N11a,0,0,0,looks like a man and a womwn having a serious discussion ,11,N11,N,a,2,5,1,1,0,3,8,2,5,3,5,5,11,28.26,2.826,0.942823184
21,N11b,0,0,0,looks like a man trying to ask for forgiveness from his loved one ,11,N11,N,b,2,0,1,3,0,6,4,6,3,6,4,6,13,32.93,2.533076923,1.004542886
21,N11c,0,0,0,seems like man trying to ask fro forgiveness from a lady who probably is his wife or partner,11,N11,N,c,2,2,1,4,0,6,2,4,3,7,3,7,18,47.64,2.646666667,1.081268318
21,P8a,0,0,0,looks like a team getting instructions from their coach ,8,P8,P,a,1,0,2,0,1,0,8,2,6,3,6,3,9,26.94,2.993333333,0.802869852
21,P8b,0,0,0,looks like a team of ladies getting instructions from their coach ,8,P8,P,b,1,0,2,0,1,0,8,2,6,3,6,3,11,32.94,2.994545455,0.93245229
21,P8c,0,0,0,a team of ladies is getting instructions from their coach ,8,P8,P,c,1,0,2,0,1,0,4,1,6,3,7,3,10,32.02,3.202,0.937974176
21,P9a,0,0,0,looks like a lady having a sad moment ,9,P9,P,a,1,5,0,3,0,5,7,3,4,4,3,5,8,22.54,2.8175,0.884028926
21,P9b,0,0,0,a lady in red is crying ,9,P9,P,b,1,5,0,4,0,6,8,2,7,0,8,4,6,22.75,3.791666667,0.542859712
21,P9c,0,0,0,a lafy in red seems to be having an emotional moment ,9,P9,P,c,2,2,1,3,0,6,5,4,7,3,4,5,11,22.89,2.289,0.913387468
21,N12a,0,0,0,looks like a a lady presenting something to a group of people. ,12,N12,N,a,0,0,1,0,0,0,8,0,6,1,6,0,12,36.2,3.016666667,1.07937131
21,N12b,0,0,0,Looks like a lady having a presentation in a meeting ,12,N12,N,b,0,0,1,0,0,0,7,1,6,1,6,0,10,30.22,3.022,0.655723519
21,N12c,0,0,0,A lady i s giving out a presentation or report in a meeting ,12,N12,N,c,0,0,1,0,0,0,4,0,6,1,7,0,13,37.98,3.165,0.645015856
21,P10a,0,0,0,looks like a group of friends hanging out ,10,P10,P,a,5,0,3,0,2,0,7,1,4,1,4,2,8,19.55,2.792857143,0.83587707
21,P10b,0,0,0,looks like a group of friends having a fun time together outdoors,10,P10,P,b,8,0,4,0,5,0,7,2,5,2,5,2,12,34.1,2.841666667,0.783741995
21,P10c,0,0,0, a group of friends seem to be having a fun time outside ,10,P10,P,c,8,0,4,0,5,0,4,2,5,2,4,2,13,31.98,2.665,0.957966596
21,P11a,0,0,0,looks like a lady is cleanig the feet of a fellow lady ,11,P11,P,a,0,0,3,0,1,0,8,0,7,0,8,1,12,35.61,3.237272727,1.159086631
21,P11b,0,0,0,looks like a lady helping her friend to trim her toe nails ,11,P11,P,b,2,0,3,0,2,0,9,1,8,0,8,1,12,39.4,3.283333333,1.075236408
21,P11c,0,0,0,A lady is helping her friend to do her nails ,11,P11,P,c,7,0,3,0,2,0,7,0,5,1,7,1,10,32.08,3.208,0.976453902
21,P12a,0,0,0,Looks like a group of people discussing something,12,P12,P,a,0,0,1,0,0,0,4,1,4,0,4,2,8,23.6,2.95,1.113501556
21,P12b,0,0,0,Looks like a group of people having a meeting where they are discussing ,12,P12,P,b,0,0,1,0,0,0,6,2,4,1,4,2,13,36.65,2.819230769,0.946039653
21,P12c,0,0,0,The people are probably having a discusiion over lunch ,12,P12,P,c,0,0,2,0,0,0,3,2,5,0,4,2,9,21.93,2.74125,1.228569871
22,N1a,0,0,0,sitting on phones ,1,N1,N,a,0,0,0,2,0,0,2,0,3,0,6,0,3,12.91,4.303333333,0.912706598
22,N1b,0,0,0,everyone’s o their phone ,1,N1,N,b,0,0,0,2,0,0,7,0,4,0,7,0,4,11.12,3.706666667,1.020653386
22,N1c,0,0,0,guy bored because everyone is on their phones,1,N1,N,c,1,3,0,3,0,3,4,4,5,3,4,5,8,27.16,3.395,1.149732888
22,N2a,0,0,0,a group making fun of someone,2,N2,N,a,1,8,0,5,0,6,3,1,3,4,4,6,6,15.5,3.1,0.948999473
22,N2b,0,0,0,a group talking behind her back ,2,N2,N,b,1,6,0,4,0,5,6,2,3,4,4,5,6,22.25,3.708333333,0.538643358
22,N2c,0,0,0,she’s getting excluded from the group ,2,N2,N,c,1,8,0,4,0,6,2,2,2,4,3,6,6,15.75,2.625,0.987881572
22,P1a,0,0,0,deep conversation ,1,P1,P,a,0,0,1,0,3,0,2,0,2,2,3,4,2,6.66,3.33,0.070710678
22,P1b,0,0,0,talking to someone,1,P1,P,b,0,0,1,0,0,0,2,0,4,0,4,1,3,9.33,3.11,1.362938003
22,P1c,0,0,0,sitting and talking ,1,P1,P,c,1,0,1,0,0,0,7,0,4,0,5,0,3,10.39,3.463333333,1.722101429
22,N3a,0,0,0,laughing at a table,3,N3,N,a,5,0,4,0,5,0,7,1,5,0,6,1,4,11.29,3.763333333,0.985917508
22,N3b,0,0,0,making fun of someone,3,N3,N,b,1,7,0,5,0,6,2,1,3,4,4,6,4,8.13,2.71,1.020588066
22,N3c,0,0,0,making fun of the girl,3,N3,N,c,1,7,0,5,0,6,1,1,3,4,4,6,5,10.7,2.675,1.559519157
22,N4a,0,0,0,in this picture i see two people talking to eachother. it looks like they might be in the medical field ,4,N4,N,a,1,0,1,0,0,0,4,2,6,3,5,2,20,58.18,3.062105263,0.989436309
22,N4b,0,0,0,it seems like they are having a serious conversation using hands a lot. ,4,N4,N,b,2,2,1,1,0,3,6,3,6,4,6,5,13,36.49,2.806923077,0.859072995
22,N4c,0,0,0,in this picture it looks like they might even be arguing and he looks upset ,4,N4,N,c,1,6,0,4,0,6,4,6,6,4,4,6,15,41.46,2.764,0.771054936
22,P2a,0,0,0,thanksgiving ,2,P2,P,a,8,0,4,0,1,0,1,0,3,2,3,0,1,3.33,3.33,NA
22,P2b,0,0,0,giving turkey ,2,P2,P,b,1,0,4,0,0,0,2,0,3,0,5,0,2,7.72,3.86,1.456639969
22,P2c,0,0,0,thanksgiving dinner,2,P2,P,c,5,0,4,0,1,0,7,0,4,2,6,0,2,7.83,3.915,0.827314934
22,N5a,0,0,0,mad they are ignoring ,5,N5,N,a,1,7,0,3,0,5,1,4,2,4,2,5,4,9.76,2.44,0.496319789
22,N5b,0,0,0,sitting on phones,5,N5,N,b,1,5,0,2,0,0,2,0,3,0,6,0,3,12.91,4.303333333,0.912706598
22,N5c,0,0,0,upset they’re not listening ,5,N5,N,c,1,7,0,3,0,5,2,7,2,4,2,5,4,10.89,2.7225,0.60889928
22,N6a,0,0,0,chatting ,6,N6,N,a,0,0,2,0,0,0,2,0,3,1,4,1,1,3.66,3.66,NA
22,N6b,0,0,0,filming video,6,N6,N,b,0,0,2,0,0,0,2,0,3,0,7,0,2,9.38,4.69,0.028284271
22,N6c,0,0,0,rich guys,6,N6,N,c,0,0,2,0,0,0,2,0,3,2,3,0,2,7.47,3.735,1.336431816
22,N7a,0,0,0,in this picture it looks like she might be talking to an elderly person ,7,N7,N,a,0,0,2,0,0,0,3,3,5,0,5,2,14,41.01,2.929285714,1.064883268
22,N7b,0,0,0,in this they look like they’re having a upbeat conversation ,7,N7,N,b,7,0,3,0,4,0,4,2,5,3,4,3,10,26.49,2.649,0.548664034
22,N7c,0,0,0,in this conversation it looks like they’re having a conversation that made her upset ,7,N7,N,c,1,6,1,3,0,5,2,3,5,3,3,6,14,37.34,2.667142857,0.550767696
22,P3a,0,0,0,stressed lady,3,P3,P,a,1,6,0,3,0,5,2,1,6,4,3,4,2,6.95,3.475,1.209152596
22,P3b,0,0,0,giving a speech,3,P3,P,b,0,0,1,0,0,0,2,0,5,1,6,0,3,9.45,3.15,0.283548938
22,P3c,0,0,0,lady stressed about giving speech ,3,P3,P,c,1,5,0,3,0,5,3,2,5,4,4,5,5,14.92,2.984,0.947459762
22,P4a,0,0,0,it looks like a business meeting ,4,P4,P,a,0,0,1,0,0,0,7,0,4,1,4,0,6,17.19,2.865,0.510166639
22,P4b,0,0,0,it looks like a meeting for a new product ,4,P4,P,b,1,0,2,0,0,0,6,0,4,1,5,0,9,25.77,2.863333333,0.750716325
22,P4c,0,0,0,it looks like a meeting for something awesome ,4,P4,P,c,8,0,4,0,4,0,3,2,4,1,3,0,8,19.19,2.39875,0.663162068
22,P5a,0,0,0,a lady yelling,5,P5,P,a,1,7,0,4,0,6,8,0,7,0,7,4,3,11.44,3.813333333,0.541510234
22,P5b,0,0,0,a lady yelling at a boy ,5,P5,P,b,1,7,0,5,0,7,9,0,7,0,8,5,6,21.52,3.586666667,0.951938373
22,P5c,0,0,0,a girl talking to a boy expressingly,5,P5,P,c,0,0,1,1,1,0,4,2,5,0,4,5,7,21.73,3.621666667,1.230746386
22,N8a,0,0,0,it looks like someone is upset ,8,N8,N,a,1,5,0,3,0,5,3,3,4,3,2,4,6,17.71,2.951666667,0.771087976
22,N8b,0,0,0,it looks like someone is trying to talk but she’s not listening  ,8,N8,N,b,1,5,0,3,0,5,3,4,4,4,3,5,12,34.09,2.840833333,0.869121378
22,N8c,0,0,0,it looks like she’s arguing w/ her and she’s not listening ,8,N8,N,c,2,5,0,4,0,7,7,4,4,4,4,6,11,27.2,2.72,0.672078038
22,N9a,0,0,0,getting money,9,N9,N,a,5,0,2,0,1,0,2,0,3,0,5,0,2,6.92,3.46,1.527350647
22,N9b,0,0,0,giving back a ring,9,N9,N,b,1,5,0,4,0,1,7,1,4,1,7,2,4,15.22,3.805,0.92092345
22,N9c,0,0,0,divorcing him ,9,N9,N,c,1,7,0,5,6,0,1,1,1,5,2,5,2,6.79,3.395,0.205060967
22,P6a,0,0,0,they’re having a convo ,6,P6,P,a,0,0,1,0,0,0,1,0,4,0,3,2,4,8.36,2.786666667,0.549211556
22,P6b,0,0,0,they’re talking in class maybe,6,P6,P,b,1,0,1,0,0,0,2,1,5,1,4,1,5,15.37,3.074,1.004405297
22,P6c,0,0,0,the teacher is teaching them ,6,P6,P,c,1,0,2,0,1,0,3,0,6,1,6,0,5,16.07,3.214,1.165688638
22,N10a,0,0,0,a family at the table,10,N10,N,a,1,0,3,0,1,0,7,0,5,2,6,5,5,15.88,3.176,1.445710898
22,N10b,0,0,0,talking abt a sad girl,10,N10,N,b,1,5,0,3,0,4,2,1,4,3,3,6,5,15.24,3.81,0.818616719
22,N10c,0,0,0,chatting about a sad girl behind her back,10,N10,N,c,1,7,0,4,0,6,2,2,4,4,4,3,8,27.41,3.42625,0.924599334
22,P7a,0,0,0,excited form game ,7,P7,P,a,7,0,4,0,5,0,2,1,1,1,3,3,3,9.6,3.2,1.266451736
22,P7b,0,0,0,excited from sports game,7,P7,P,b,8,0,4,0,5,0,2,2,2,1,4,4,4,11.79,2.9475,1.274869274
22,P7c,0,0,0,teammates celebrate his success,7,P7,P,c,8,0,5,0,7,0,3,1,4,2,5,4,4,12.06,3.015,0.815618375
22,N11a,0,0,0,upset ,11,N11,N,a,0,5,0,3,0,5,0,1,1,2,1,4,1,2.41,2.41,NA
22,N11b,0,0,0,girl crying,11,N11,N,b,1,7,0,4,0,6,8,1,6,0,7,6,2,8.85,4.425,0.601040764
22,N11c,0,0,0,deep conversation making her cry,11,N11,N,c,2,5,1,3,2,5,2,4,3,4,3,0,5,16.33,3.266,0.494449188
22,P8a,0,0,0,a sports practice,8,P8,P,a,0,0,2,0,0,0,2,0,5,2,5,1,3,9.25,3.083333333,0.501231816
22,P8b,0,0,0,a coach talking to players,8,P8,P,b,5,5,2,0,0,0,3,0,6,2,6,1,5,17.14,3.428,1.11477352
22,P8c,0,0,0,setting up a play at game ,8,P8,P,c,1,0,3,0,0,0,2,0,4,3,6,4,6,20.3,3.383333333,0.801290626
22,P9a,0,0,0,a lady is upset,9,P9,P,a,1,6,0,3,0,5,2,2,5,3,2,5,4,13.92,3.48,0.841189634
22,P9b,0,0,0,a lady is crying at her birthday ,9,P9,P,b,2,5,1,4,0,7,8,2,6,2,7,4,7,23.78,3.397142857,0.763450812
22,P9c,0,0,0,she’s crying at the table,9,P9,P,c,1,6,0,4,0,6,8,1,6,0,7,0,5,15.76,3.152,1.4101312
22,N12a,0,0,0,a group of people ,12,N12,N,a,0,0,1,0,0,0,7,0,3,0,3,0,4,13.76,3.44,1.325367873
22,N12b,0,0,0,a group of people showing papers,12,N12,N,b,0,0,1,0,0,0,8,0,6,0,6,2,6,22.66,3.776666667,1.190859633
22,N12c,0,0,0,a teacher showing them what they did wrong ,12,N12,N,c,2,3,0,2,0,3,7,1,4,5,5,1,8,24,3,0.924337601
22,P10a,0,0,0,a group of people talking to eachother ,10,P10,P,a,0,0,2,0,0,0,8,0,5,0,5,2,7,19.38,3.23,1.339716388
22,P10b,0,0,0,it looks like a group chatting and having fun ,10,P10,P,b,8,0,4,0,5,0,7,2,5,2,4,2,9,24.36,2.706666667,0.878322264
22,P10c,0,0,0,"it looks like a group eating , chatting and talking ",10,P10,P,c,1,0,4,0,4,0,8,1,6,2,5,0,10,28.72,3.191111111,1.00638517
22,P11a,0,0,0,foot massage,11,P11,P,a,2,0,3,0,0,0,8,0,7,0,8,0,2,9.08,4.54,0.509116882
22,P11b,0,0,0,a lady looking at toes,11,P11,P,b,0,0,2,0,0,0,8,0,5,0,7,0,5,17.54,3.508,1.132748869
22,P11c,0,0,0,cutting toenails ,11,P11,P,c,0,0,2,0,0,0,10,0,4,0,8,0,2,9.41,4.705,0.219203102
22,P12a,0,0,0,talking ,12,P12,P,a,0,0,1,0,0,0,2,0,2,0,4,0,1,4.07,4.07,NA
22,P12b,0,0,0,talking at table,12,P12,P,b,0,0,2,0,0,0,6,0,2,0,5,0,3,11.04,3.68,1.454750838
22,P12c,0,0,0,eating having conversation ,12,P12,P,c,1,0,3,0,0,0,3,0,2,0,5,1,3,9.9,3.3,1.130132736
23,N1a,0,0,0,People are sitting at a coffee shop and are very focused on their phones.,1,N1,N,a,2,2,0,2,0,0,7,3,6,1,7,0,14,40.12,3.086153846,1.345941668
23,N1b,0,0,0,A man is staring off into the middle distance as people around him stare at their phones.,1,N1,N,b,2,3,0,3,0,3,8,1,6,1,7,5,17,55.5,3.264705882,1.118247053
23,N1c,0,0,0,"A man is yawning at a coffee shop, while others around him are very focused on their phones.",1,N1,N,c,0,0,0,2,0,3,8,1,7,2,7,5,18,52.75,3.102941176,1.188595625
23,N2a,0,0,0,A study group is preparing to present a school project.,2,N2,N,a,2,0,2,0,2,0,2,0,6,3,6,1,10,33.96,3.396,0.907918254
23,N2b,0,0,0,A group of teens is gossiping about an isolated girl.,2,N2,N,b,1,6,0,4,0,6,6,2,5,4,5,6,10,30.88,3.088,1.184846919
23,N2c,0,0,0,A group of teens is gossiping about their teacher.,2,N2,N,c,2,5,0,2,0,5,3,2,5,5,5,5,9,29.76,3.306666667,1.024011719
23,P1a,0,0,0,A group of people are comforting a man who is in the hospital.,1,P1,P,a,4,2,3,1,5,0,7,2,6,5,6,6,13,41.28,3.175384615,1.219717285
23,P1b,0,0,0,A group of friends is having a serious discussion.,1,P1,P,b,3,3,1,1,0,3,3,1,5,3,5,4,9,26.64,2.96,0.828477519
23,P1c,0,0,0,A man is trying to explain his point of view to his friends or coworkers.,1,P1,P,c,0,0,1,1,2,0,2,3,4,4,4,5,15,42.2,2.813333333,1.028519509
23,N3a,0,0,0,A woman is laughing at something funny that was said during an office meeting.,3,N3,N,a,7,0,4,0,5,0,7,2,6,3,6,2,14,35.94,2.764615385,1.156075368
23,N3b,0,0,0,"An office meeting is happening, during which something funny was said, and people are laughing.",3,N3,N,b,7,0,4,0,6,0,6,1,6,3,5,2,15,39.17,2.611333333,1.245063777
23,N3c,0,0,0,Office coworkers are making fun of a female coworker right to her face.,3,N3,N,c,1,8,0,5,0,7,8,2,4,4,5,6,13,40.47,3.3725,1.237233902
23,N4a,0,0,0,A man and woman are having a conversation over coffee.,4,N4,N,a,0,0,2,0,0,0,8,0,6,1,6,2,10,31.85,3.185,1.199530001
23,N4b,0,0,0,A man and a woman are having a difficult conversation together over coffee.,4,N4,N,b,2,5,1,3,0,3,6,2,6,3,5,5,13,40.05,3.080769231,1.07863696
23,N4c,0,0,0,A man does not like what his female coworker has to say.,4,N4,N,c,2,5,0,3,0,4,2,2,4,5,3,5,12,32.25,2.931818182,1.140515832
23,P2a,0,0,0,An elderly woman is bringing out a turkey she prepared for Thanksgiving dinner.,2,P2,P,a,5,0,4,0,2,0,8,1,7,2,8,0,13,42.13,3.240769231,1.070898856
23,P2b,0,0,0,An older woman is about to drop a turkey she prepared.,2,P2,P,b,1,2,1,2,0,4,8,1,7,3,7,1,11,33.96,3.087272727,1.208967253
23,P2c,0,0,0,An older woman is placing a platter containing a turkey onto a table in front of two older men.,2,P2,P,c,0,0,3,0,2,0,9,0,8,0,9,0,19,65.85,3.465789474,1.055279404
23,N5a,0,0,0,People are sitting in a waiting room and focusing on their phones.,5,N5,N,a,0,0,0,2,0,0,8,1,6,0,7,0,12,40.41,3.3675,1.187810247
23,N5b,0,0,0,People are sitting in a coffee shop and focusing on their phones.,5,N5,N,b,0,0,0,2,0,0,7,1,6,0,7,0,12,37.77,3.433636364,1.229408579
23,N5c,0,0,0,"A woman is ignoring three men who are all very focused on their phones. They each have a cup of coffee, so it's most likely a coffee shop.",5,N5,N,c,0,0,0,2,0,3,8,3,7,1,7,5,28,80.99,2.99962963,1.195300031
23,N6a,0,0,0,A man is telling a joke to two other men.,6,N6,N,a,1,0,4,0,4,0,7,1,5,3,7,1,10,33.58,3.358,1.082843992
23,N6b,0,0,0,A man is taking a selfie while his two friends ignore him.,6,N6,N,b,2,2,0,2,1,4,8,2,6,4,8,5,12,35.64,3.24,0.894639592
23,N6c,0,0,0,"Three men are sitting on a sofa at a party. One is on his phone, the second is tired and bored, while the third is taking a selfie.",6,N6,N,c,2,3,0,2,1,3,8,4,8,3,7,6,28,82.54,3.3016,1.149629216
23,N7a,0,0,0,Two women are chatting.,7,N7,N,a,0,0,3,0,0,0,6,0,5,1,5,1,4,14.15,3.5375,1.172813569
23,N7b,0,0,0,A couple is having an arguement.,7,N7,N,b,1,5,0,4,0,6,2,1,5,3,6,5,6,14.75,2.95,1.098157548
23,N7c,0,0,0,Two girls are arguing with one another.,7,N7,N,c,1,5,0,4,0,6,6,1,5,3,6,5,7,22.29,3.184285714,1.15464074
23,P3a,0,0,0,A woman is giving a presentation at an office meeting.,3,P3,P,a,0,0,3,0,0,0,8,0,6,1,7,0,10,32.29,3.229,1.032768125
23,P3b,0,0,0,A woman is giving a presentation to her coworkers.,3,P3,P,b,0,0,3,0,0,0,6,0,6,1,7,0,9,29.66,3.295555556,0.874444268
23,P3c,0,0,0,A office meeting where a woman is giving a presentation to her coworkers.,3,P3,P,c,0,0,3,0,0,0,6,1,6,1,7,0,13,42.5,3.269230769,0.980819908
23,P4a,0,0,0,A business meeting around a table.,4,P4,P,a,0,0,2,0,0,0,7,0,4,1,5,0,6,19.64,3.273333333,0.943051784
23,P4b,0,0,0,A woman is talking to her coworkers at an office meeting.,4,P4,P,b,0,0,2,0,0,0,7,1,5,1,6,0,11,36,3.272727273,1.186929576
23,P4c,0,0,0,"A group of coworkers, mostly female, are talking at a business meeting.",4,P4,P,c,0,0,2,0,0,0,6,0,5,1,5,0,12,37.44,3.12,1.019375923
23,P5a,0,0,0,A woman is making silly faces at a young child being held by another woman.,5,P5,P,a,3,0,5,0,6,0,8,1,7,2,9,2,15,48.87,3.258,1.087028716
23,P5b,0,0,0,A woman is making funny faces at a young child.,5,P5,P,b,5,0,5,0,6,0,8,1,7,2,8,2,10,34.94,3.494,0.977288767
23,P5c,0,0,0,A woman is making funny faces at a child being held by her friend.,5,P5,P,c,3,0,5,0,6,0,8,1,7,2,9,2,14,44.93,3.209285714,1.0484308
23,N8a,0,0,0,A person is sitting alone at a Christmas party.,8,N8,N,a,2,5,0,3,0,4,7,2,5,2,6,1,9,32.18,3.575555556,0.869742938
23,N8b,0,0,0,A woman is ignoring her friend at a Christmas party.,8,N8,N,b,1,5,0,3,0,5,4,3,4,2,5,5,10,32.55,3.255,0.738591001
23,N8c,0,0,0,Two women are arguing at a Christmas breakfast.,8,N8,N,c,2,6,0,4,0,6,6,2,4,3,7,5,8,26.4,3.3,1.023258102
23,N9a,0,0,0,A woman is being handed something.,9,N9,N,a,0,0,1,0,0,0,6,0,4,0,4,1,6,20.03,3.338333333,1.268501741
23,N9b,0,0,0,A man's wife is handing him back her wedding ring.,9,N9,N,b,1,7,0,5,0,6,8,2,6,2,8,3,10,39.61,3.961,0.705556518
23,N9c,0,0,0,A man is in emotional distress after his wife drops her forsaken wedding ring into his open hand.,9,N9,N,c,1,8,0,5,0,7,3,7,6,6,5,6,18,58.8,3.266666667,0.95254458
23,P6a,0,0,0,People are talking together at a party.,6,P6,P,a,2,0,3,0,0,0,7,0,5,1,5,1,7,22.59,3.227142857,1.068623948
23,P6b,0,0,0,A man is listening to the conversation being had by two women.,6,P6,P,b,0,0,2,0,0,0,7,1,5,1,6,4,12,35.92,2.993333333,1.229155906
23,P6c,0,0,0,Two women are talking to each other while a man listens in.,6,P6,P,c,0,0,2,0,0,0,8,1,5,0,7,4,12,36.24,3.02,1.18864323
23,N10a,0,0,0,A mother is lecturing her three kids.,10,N10,N,a,2,3,1,2,0,4,6,1,6,4,8,5,7,26.75,3.821428571,0.606394497
23,N10b,0,0,0,An anguished girl is the topic of conversation for her coworkers.,10,N10,N,b,1,6,0,4,0,6,2,4,3,5,4,6,11,30.4,2.763636364,1.206584209
23,N10c,0,0,0,Parents are discussing their daughter who is very unhappy about it.,10,N10,N,c,1,6,0,3,0,5,2,3,3,5,5,6,11,31.43,2.857272727,1.194513214
23,P7a,0,0,0,A young man is being grabbed during a sporting event.,7,P7,P,a,2,5,1,1,0,1,7,1,6,1,7,1,10,31.4,3.14,0.957624375
23,P7b,0,0,0,A young man is being congratulated by his teammates for a job well done on the ball field.,7,P7,P,b,8,0,5,0,7,0,7,2,4,4,6,4,18,54.63,3.035,1.115554465
23,P7c,0,0,0,A boy is being hugged in congratulations for something great he did on the ball field.,7,P7,P,c,8,0,5,0,7,0,7,3,6,4,6,4,16,48.79,3.049375,1.185970594
23,N11a,0,0,0,A woman cries as she has a difficult conversation with her partner.,11,N11,N,a,1,7,0,4,0,6,8,4,5,3,6,7,12,33.8,3.072727273,0.876528276
23,N11b,0,0,0,A man looks on as his partner cries.,11,N11,N,b,2,5,0,4,0,6,8,1,6,1,7,5,8,26.04,3.255,0.963846461
23,N11c,0,0,0,A woman cries as her partner looks on.,11,N11,N,c,1,6,0,4,0,6,8,2,6,1,7,6,8,25.91,3.23875,0.882746323
23,P8a,0,0,0,A team of women are planning their strategy at a sporting event.,8,P8,P,a,5,0,2,0,1,0,4,2,5,3,6,4,12,35.18,2.931666667,0.880494007
23,P8b,0,0,0,A female sports team is planning their strategy for the sporting event.,8,P8,P,b,0,0,2,0,1,0,2,1,5,3,6,4,12,36.92,3.076666667,0.9660165
23,P8c,0,0,0,A female sports team are checking their stats.,8,P8,P,c,0,0,2,0,0,0,3,0,4,3,7,1,8,27.58,3.4475,0.800548919
23,P9a,0,0,0,A woman is wiping away a tear from her eye.,9,P9,P,a,1,5,0,4,0,5,9,2,8,0,9,6,10,35.42,3.542,1.009177883
23,P9b,0,0,0,A woman is celebrating her birthday.,9,P9,P,b,8,0,4,0,6,0,3,1,4,2,5,2,6,20.74,3.456666667,0.609546279
23,P9c,0,0,0,A woman is celebrating her birthday at a nice restaurant with a cupcake containing a candle.,9,P9,P,c,8,0,5,0,7,0,8,2,6,2,8,3,16,54.23,3.389375,0.98343933
