subj,prompt,excluded_subj,excluded_subj_rep,excluded_response,response,prompt_val,prompt_set,prompt_val_set,prompt_stage,concrete_gpt,abstract_gpt,negativity_gpt,positivity_gpt,word_counts,brysbaert_sum,brysbaert_mean,brysbaert_sd
145,N1c,0,0,0,Bored friend hangi9ng out with people on their phones,N,1,N1,c,7,2,3,1,9,26.93,3.36625,0.971183924
145,N2a,0,0,0,An activity being demosntrated in a classroom,N,2,N2,a,3,0,0,5,7,17.04,2.84,1.164388251
145,N2b,0,0,0,A group of people teasing a person,N,2,N2,b,7,1,7,1,7,24.32,3.474285714,1.129791384
145,N2c,0,0,0,A teacher about to scold students,N,2,N2,c,3,2,4,1,6,19.08,3.18,1.377330752
145,P1a,0,0,0,people having a discussion,P,1,P1,a,2,0,0,5,4,13.22,3.305,1.052948242
145,P1b,0,0,0,people consoling a man,P,1,P1,b,7,2,2,3,4,16.62,4.155,0.73677224
145,P1c,0,0,0,A group therapy session in progress,P,1,P1,c,3,0,0,5,6,15.13,3.026,0.700235675
145,N3a,0,0,0,There seems to be a meeting,N,3,N3,a,2,0,0,1,6,13.6,2.266666667,0.701902177
145,N3b,0,0,0,Someone shared something funny in a meeting,N,3,N3,b,2,1,0,7,7,20.24,2.891428571,0.595550965
145,N3c,0,0,0,Person being made fun of in a business meeting,N,3,N3,c,3,2,8,1,9,23.52,2.94,0.942974019
145,N4a,0,0,0,DUo talking to each other,N,4,N4,a,1,0,0,0,5,13.39,2.678,1.127106916
145,N4b,0,0,0,TWo people talking to each other,N,4,N4,b,8,0,0,0,6,18.59,3.098333333,1.371326608
145,N4c,0,0,0,Woman accussing man,N,4,N4,c,2,1,2,1,3,9.25,4.625,0.233345238
145,P2a,0,0,0,Old people at thanksgiving,P,2,P2,a,3,0,0,5,4,12.84,3.21,1.130516106
145,P2b,0,0,0,Old people at thanksgiving,P,2,P2,b,4,0,0,5,4,12.84,3.21,1.130516106
145,P2c,0,0,0,Old people at athanksfigvigin,P,2,P2,c,1,0,0,0,4,9.51,3.17,1.381122732
145,N5a,0,0,0,Group of possibly friends texting,N,5,N5,a,2,1,0,5,5,14.83,2.966,1.237226738
145,N5b,0,0,0,group of friends on reels,N,5,N5,b,3,0,0,7,5,16.25,3.25,1.009678167
145,N5c,0,0,0,friend in group disgruntled at other friends on their phones,N,5,N5,c,3,4,5,1,10,30.22,3.022,1.013440784
145,N6a,0,0,0,A bachelor party,N,6,N6,a,2,0,0,5,3,11.46,3.82,0.538423625
145,N6b,0,0,0,a bachelor party,N,6,N6,b,2,0,0,5,3,11.46,3.82,0.538423625
145,N6c,0,0,0,a bachelor party with bored groomsmen,N,6,N6,c,4,2,6,2,6,16.42,3.284,0.893772902
145,N7a,0,0,0,two people talking,N,7,N7,a,2,0,0,0,3,12.97,4.323333333,0.347898453
145,N7b,0,0,0,two people talking,N,7,N7,b,2,0,0,0,3,12.97,4.323333333,0.347898453
145,N7c,0,0,0,Person shooing away their friend,N,7,N7,c,6,1,3,1,5,13.36,3.34,1.034311365
145,P3a,0,0,0,a stressed person giving a pressentation,P,3,P3,a,6,2,3,2,6,16.67,3.334,0.821419503
145,P3b,0,0,0,a person giving a presentation,P,3,P3,b,7,0,0,0,5,17.16,3.432,0.740148634
145,P3c,0,0,0,a person presenting in a meeting,P,3,P3,c,6,0,0,0,6,20.61,3.435,0.648097215
145,P4a,0,0,0,a business meeting,P,4,P4,a,2,0,0,0,3,9.53,3.176666667,0.153731367
145,P4b,0,0,0,a businees meeting occurring,P,4,P4,b,2,0,0,1,4,8.09,2.696666667,0.752351868
145,P4c,0,0,0,a group meeting occurring,P,4,P4,c,2,0,0,1,4,12.21,3.0525,0.940119673
145,P5a,0,0,0,A mom scolding a child,P,5,P5,a,8,1,6,2,5,18.75,3.75,0.781952684
145,P5b,0,0,0,a mom scolding a toddler,P,5,P5,b,8,1,4,1,5,18.26,3.652,0.638059558
145,P5c,0,0,0,a lesbian couple comforting their child,P,5,P5,c,7,2,0,7,6,22.4,3.733333333,0.701560166
145,N8a,0,0,0,A christmas party celebration,N,8,N8,a,2,0,0,8,4,14.02,3.505,0.272946881
145,N8b,0,0,0,A grandma having a discussion with family,N,8,N8,b,6,1,0,5,7,22.52,3.217142857,0.944875905
145,N8c,0,0,0,A mom and her mom having a discussion with someone,N,8,N8,c,3,0,0,5,10,30.78,3.078,0.963555914
145,N9a,0,0,0,A beggar asking for money,N,9,N9,a,7,0,1,0,5,16.53,3.306,1.284651704
145,N9b,0,0,0,A wife divorcing her husband,N,9,N9,b,2,0,6,2,5,17.74,3.548,0.532090218
145,N9c,0,0,0,A wife leaving her husband,N,9,N9,c,2,1,7,1,5,17.02,3.404,0.702908244
145,P6a,0,0,0,A man having a discussion,P,6,P6,a,2,0,0,1,5,16.54,3.308,0.939691439
145,P6b,0,0,0,A man participating in a group discussion,P,6,P6,b,3,0,0,5,7,24.07,3.438571429,0.753888333
145,P6c,0,0,0,A man participating in a group discussion,P,6,P6,c,3,0,0,5,7,24.07,3.438571429,0.753888333
145,N10a,0,0,0,a person being left out of a group,N,10,N10,a,3,1,7,1,8,24.12,3.015,1.050251671
145,N10b,0,0,0,a person being left out of a group,N,10,N10,b,3,1,7,1,8,24.12,3.015,1.050251671
145,N10c,0,0,0,a person being left out in a group discussion,N,10,N10,c,3,2,7,1,9,28.52,3.168888889,0.844266611
145,P7a,0,0,0,Person celebrating a goal,P,7,P7,a,6,1,0,8,4,13.93,3.4825,0.837312168
145,P7b,0,0,0,Person celebrating a goal,P,7,P7,b,6,1,0,8,4,13.93,3.4825,0.837312168
145,P7c,0,0,0,Person celebrating a win,P,7,P7,c,3,1,0,9,4,13.54,3.385,0.921393872
145,N11a,0,0,0,A person consoling crying wife,N,11,N11,a,7,1,2,4,5,19.96,3.992,0.528460027
145,N11b,0,0,0,a person forgiving crying wife,N,11,N11,b,6,2,1,6,5,18.02,3.604,1.077046888
145,N11c,0,0,0,a person asking for forgiveness from crying wife,N,11,N11,c,8,2,3,2,8,23.53,2.94125,1.262462871
145,P8a,0,0,0,coach discussing details of match,P,8,P8,a,2,0,0,0,5,15.6,3.12,1.06416634
145,P8b,0,0,0,coach discussing details of a match,P,8,P8,b,2,0,0,0,6,18.85,3.141666667,0.953297785
145,P8c,0,0,0,coach reporting team discussion,P,8,P8,c,2,0,0,0,4,14.9,3.725,0.457274535
145,P9a,0,0,0,a crying wife,P,9,P9,a,8,1,7,1,3,11.38,3.793333333,0.475008772
145,P9b,0,0,0,a woman crying tears of joy,P,9,P9,b,8,2,0,8,6,20.31,3.385,1.175087231
145,P9c,0,0,0,a woman crying tears of joy during birthdaycelebration,P,9,P9,c,8,2,0,8,8,21.79,3.112857143,1.291945746
145,N12a,0,0,0,a bussiness meeting occurring,N,12,N12,a,2,0,0,1,4,8.09,2.696666667,0.752351868
145,N12b,0,0,0,a business meeting occurring,N,12,N12,b,2,0,0,0,4,11.37,2.8425,0.680018382
145,N12c,0,0,0,a manager scolding an employee,N,12,N12,c,7,1,7,1,5,16.02,3.204,1.088636762
145,P10a,0,0,0,a group discussion happening,P,10,P10,a,2,0,0,1,4,12.22,3.055,0.965763946
145,P10b,0,0,0,A group hangout occurring,P,10,P10,b,2,0,0,5,4,13.13,3.2825,1.031128023
145,P10c,0,0,0,A person sharing a funny story to a grouop,P,10,P10,c,3,1,0,7,9,24.78,3.0975,0.887528672
145,P11a,0,0,0,two friends painting toes,P,11,P11,a,8,0,0,7,4,16.97,4.2425,0.846773287
145,P11b,0,0,0,two friends painting their toenails,P,11,P11,b,8,0,0,7,5,20.24,4.048,0.819310686
145,P11c,0,0,0,friends painting their toenails,P,11,P11,c,8,0,0,7,4,16.06,4.015,0.942213705
145,P12a,0,0,0,A group hangout,P,12,P12,a,2,0,0,5,3,11.29,3.763333333,0.455668008
145,P12b,0,0,0,A group hangout in a trendy bar,P,12,P12,b,6,0,0,7,7,24.54,3.505714286,0.782450364
145,P12c,0,0,0,A group hangout in a third place,P,12,P12,c,3,0,0,7,7,21.02,3.503333333,0.432696969
146,N1a,0,0,0,Individuals are doing something on a cell phone.,N,1,N1,a,3,0,0,0,8,20.91,2.987142857,1.040700314
146,N1b,0,0,0,A group of young people are sitting together with each one doing something on a cell phone.,N,1,N1,b,8,0,0,2,17,49.85,3.115625,1.103763071
146,N1c,0,0,0,"A group of individuals are all having a drink, possibly coffee.  With the exception of one, they are all playing on their cell phones. ",N,1,N1,c,8,1,1,1,24,65.98,2.868695652,1.091330732
146,N2a,0,0,0,It appears to be a group of people with one person standing just outside of the group.,N,2,N2,a,7,1,0,0,17,50.94,2.996470588,1.25019969
146,N2b,0,0,0,One person is standing near a group of people who are talking.,N,2,N2,b,8,1,0,0,12,40.99,3.415833333,1.135304992
146,N2c,0,0,0,A girl who does not appear to be happy is standing near a group of individuals who are laughing and talking.,N,2,N2,c,7,4,4,2,21,60.3,2.871428571,1.068158629
146,P1a,0,0,0,This appears to be some adults sitting in a room.,P,1,P1,a,7,0,0,1,10,31.39,3.139,1.189084148
146,P1b,0,0,0,This appears to be a group of adults sitting in a room talking.,P,1,P1,b,7,0,0,0,13,42.02,3.232307692,1.16107819
146,P1c,0,0,0,This appears to be a group of adults in a room talking. One of the adults appear to have some sort of a problem.,P,1,P1,c,6,2,2,1,24,68.97,2.87375,1.052999081
146,N3a,0,0,0,A group of people appear to be happily playing a game.,N,3,N3,a,4,2,0,8,11,33.24,3.021818182,1.1372143
146,N3b,0,0,0,This appears to be an office meeting in which everyone seems to be happy.,N,3,N3,b,4,2,0,8,14,33.23,2.373571429,0.964896225
146,N3c,0,0,0,This seems to be an office meeting with everyone laughing and engaged except one individual who is doing something on a cell phone while one member in the  group is pointing at her.,N,3,N3,c,8,3,2,5,33,89.11,2.7846875,1.06855641
146,N4a,0,0,0,Two people appear to be having a conversation.,N,4,N4,a,7,0,0,0,8,24.14,3.0175,1.108638161
146,N4b,0,0,0,A man and a woman appear to be having a discussion.,N,4,N4,b,6,1,0,0,11,32.3,2.936363636,1.085737286
146,N4c,0,0,0,A man and a woman are having a serious discussion.,N,4,N4,c,4,2,0,0,10,29.72,2.972,1.080923473
146,P2a,0,0,0,This appear to be some senior citizens possibly having dinner.,P,2,P2,a,6,1,0,1,10,26.97,2.697,1.058804882
146,P2b,0,0,0,This appears to be senior citizens getting ready for dinner.,P,2,P2,b,4,1,0,2,10,26.65,2.665,1.079158623
146,P2c,0,0,0,These senior citizens are having Thanksgiving dinner.,P,2,P2,c,3,0,0,5,7,21.4,3.057142857,1.089062506
146,N5a,0,0,0,This appears to be a group of young people using cell phones.,N,5,N5,a,7,0,0,1,12,33.13,3.011818182,1.157400693
146,N5b,0,0,0,This appears to be a group of young people using their cell phones. One of individuals seems very disinterested.,N,5,N5,b,6,3,2,2,19,50.66,2.814444444,1.117329917
146,N5c,0,0,0,This appears to be a group of young people sitting around playing on their cell phones with the exception of one who seem disinterested.,N,5,N5,c,8,3,2,2,24,63.2,2.747826087,1.136449641
146,N6a,0,0,0,A man appears to be having a pleasant time with friends.,N,6,N6,a,3,2,0,8,11,29.69,2.699090909,0.977736719
146,N6b,0,0,0,A man is taking a selfie.,N,6,N6,b,8,0,0,1,6,18.28,3.656,0.715178299
146,N6c,0,0,0,A man appears to be taking a selfie at a what looks like a boring party or event.,N,6,N6,c,7,3,3,2,18,47.56,2.797647059,0.859880293
146,N7a,0,0,0,A ladies appears to be having a conversation with someone.,N,7,N7,a,3,1,0,1,10,28.53,2.853,0.905207772
146,N7b,0,0,0,Two people are having a conversation.,N,7,N7,b,2,0,0,0,6,19.46,3.243333333,1.107369255
146,N7c,0,0,0,Two ladies are sitting and peering out of a window.,N,7,N7,c,8,1,0,1,10,33.02,3.302,1.293357388
146,P3a,0,0,0,An individual is teaching a group of individuals or giving a presentation.,P,3,P3,a,3,0,0,5,12,35.53,2.960833333,0.884672084
146,P3b,0,0,0,A young lady appears to be teaching a group of individuals.,P,3,P3,b,6,2,0,5,11,32.98,2.998181818,0.931534414
146,P3c,0,0,0,It appears that a young lady is presenting information to a small group of individuals at a table.,P,3,P3,c,6,1,0,1,18,55.96,3.108888889,0.936406705
146,P4a,0,0,0,This appears to be a meeting.,P,4,P4,a,2,0,0,1,6,14.92,2.486666667,0.729785357
146,P4b,0,0,0,This appears to be a group of individuals in a meeting.,P,4,P4,b,3,0,0,0,11,30.48,2.770909091,0.838026903
146,P4c,0,0,0,This is a group of people in a meeting.,P,4,P4,c,3,0,0,0,9,29.08,3.231111111,0.950689808
146,P5a,0,0,0,"A woman appears to be scared, excited or surprised.",P,5,P5,a,3,2,2,5,9,24.13,2.681111111,0.966908016
146,P5b,0,0,0,A woman appears to be talking to a baby.,P,5,P5,b,7,1,0,5,9,28.11,3.123333333,1.265355681
146,P5c,0,0,0,A woman appears to be conversating playfully with a child.,P,5,P5,c,4,2,0,7,10,26.63,2.958888889,1.132546295
146,N8a,0,0,0,A person is sitting at a table while another looks on with a look of concern.,N,8,N8,a,8,2,2,2,16,48.95,3.059375,1.107323914
146,N8b,0,0,0,One person is sitting at a table while another person in the background appear to be talking to someone.,N,8,N8,b,8,1,0,0,19,60.15,3.165789474,1.222526145
146,N8c,0,0,0,"One person is sitting a table a drink in a cup and some bread while another lady, perhaps her mother, is standing and talking in the background near a Christmas tree. ",N,8,N8,c,8,2,0,2,31,103.42,3.447333333,1.1838247
146,N9a,0,0,0,It appears that someone is reaching for something.,N,9,N9,a,4,2,0,0,8,22.27,2.78375,0.995618078
146,N9b,0,0,0,This looks like someone retrieving a ring from someone's hand.,N,9,N9,b,8,1,0,1,10,32.35,3.235,1.063236673
146,N9c,0,0,0,It looks like someone is unhappy to be receiving a ring.,N,9,N9,c,4,6,6,2,11,31.49,2.862727273,1.010584889
146,P6a,0,0,0,A man appears to be observing someone.,P,6,P6,a,3,2,0,0,7,20.91,2.987142857,1.106672404
146,P6b,0,0,0,A man appears to be listening while a young lady explains something.,P,6,P6,b,6,2,0,1,12,34.12,2.843333333,1.089105833
146,P6c,0,0,0,A young lady is explaining something to three other individuals.,P,6,P6,c,3,1,0,0,10,29.19,2.919,0.988179583
146,N10a,0,0,0,This looks like a mother playing with her children.,N,10,N10,a,7,2,0,8,9,27.86,3.095555556,1.045204658
146,N10b,0,0,0,This appears to be a group of people at a table discussing something. One person seems disinterested.,N,10,N10,b,6,3,2,2,17,49.93,2.937058824,1.196383951
146,N10c,0,0,0,This appears to be an uninterested child sitting a table with some adults having a conversation.,N,10,N10,c,8,3,2,1,16,47.18,2.94875,1.217882726
146,P7a,0,0,0,This appears to be young kids playing.,P,7,P7,a,6,0,0,5,7,19.63,2.804285714,1.035227143
146,P7b,0,0,0,This looks like young kids playing.,P,7,P7,b,7,0,0,5,6,17.95,2.991666667,0.947595202
146,P7c,0,0,0,This appears to be young kids playing and having fun.,P,7,P7,c,7,2,0,8,10,25.3,2.53,0.966839065
146,N11a,0,0,0,A man and a lady are sitting on a couch.,N,11,N11,a,8,0,0,0,10,35,3.5,1.173787791
146,N11b,0,0,0,A man and a lady are sitting on a couch. The man appears to be explaining something while the lady appears to be crying.,N,11,N11,b,8,4,4,2,24,69.38,2.890833333,1.267595864
146,N11c,0,0,0, A guy and a girl are sitting on a sofa talking and the girl is crying or possibly sick.,N,11,N11,c,8,2,6,2,20,61.83,3.254210526,1.289798933
146,P8a,0,0,0,A group of people are gathered in a group.,P,8,P8,a,2,0,0,0,9,28.73,3.192222222,1.025521548
146,P8b,0,0,0,A group of women are gathered in a group.,P,8,P8,b,3,0,0,0,9,28.47,3.163333333,0.979744865
146,P8c,0,0,0,A group of ladies are in a group talking with one of the ladies recording or writing information.,P,8,P8,c,7,1,0,5,18,56.02,3.112222222,1.10672041
146,P9a,0,0,0,A lady appears to be laughing or crying.,P,9,P9,a,6,2,1,2,8,24.04,3.005,1.157312157
146,P9b,0,0,0,A lady appear to laughing or crying and possibly wiping a tear from her eye.,P,9,P9,b,8,3,2,2,15,47,3.133333333,1.195716561
146,P9c,0,0,0,A lady is sitting a table with what appears to be candles. She has a facial expression that may indicate sadness or laughter.,P,9,P9,c,7,2,1,1,23,67.31,3.059545455,1.1178912
146,N12a,0,0,0,This appears to be someone standing in front of a group.,N,12,N12,a,7,0,0,0,11,32.35,2.940909091,0.983437385
146,N12b,0,0,0,Someone is giving a presentation.,N,12,N12,b,3,0,0,5,5,16.83,3.366,0.447973213
146,N12c,0,0,0,Is appears that someone is giving a presentation.,N,12,N12,c,2,1,0,1,8,25.43,3.17875,0.77738458
146,P10a,0,0,0,This appears to be people at an event.,P,10,P10,a,2,0,0,1,8,19.61,2.45125,1.073278522
146,P10b,0,0,0,This looks like a group of people at an event.,P,10,P10,b,6,0,0,1,10,26.97,2.697,1.076620742
146,P10c,0,0,0,This looks like a group of young people talking and eating.,P,10,P10,c,8,1,0,1,11,33.94,3.085454545,1.156359491
146,P11a,0,0,0,It appears that one girl is giving another girl a pedicure.,P,11,P11,a,7,1,0,5,11,38.21,3.473636364,1.020041889
146,P11b,0,0,0,A girl appears to be helping another girl with her foot.,P,11,P11,b,7,2,0,6,11,34.63,3.148181818,1.225053617
146,P11c,0,0,0,One girl is painting another girl's toenails.,P,11,P11,c,8,0,0,5,7,29.94,4.277142857,0.815775996
146,P12a,0,0,0,This appears to be individuals sitting at a table.,P,12,P12,a,8,0,0,0,9,27.21,3.023333333,1.236143196
146,P12b,0,0,0,This appears to be a group of individuals having a discussion.,P,12,P12,b,3,0,0,1,11,29.73,2.702727273,0.854717391
146,P12c,0,0,0,A group of young adults are having pizza and talking.,P,12,P12,c,8,0,0,5,10,31.22,3.122,1.25842759
147,N1a,0,0,0,"A lady appears to be sitting on a bench, texting. Perhaps she is also smiling",N,1,N1,a,8,3,0,3,15,49.32,3.288,1.203964878
147,N1b,0,0,0,There are a group of people sitting down and texting on their phones.,N,1,N1,b,8,0,0,0,13,43.33,3.333076923,1.20470871
147,N1c,0,0,0,"Three people are sitting down texting and another person is sitting near them but looks concerned, or tired, or perhaps sad",N,1,N1,c,8,4,3,2,21,65.63,3.125238095,1.263442199
147,N2a,0,0,0,It is not clear what is happening here,N,2,N2,a,0,0,1,1,8,23.21,2.90125,0.873587636
147,N2b,0,0,0,A group of people are laughing about something,N,2,N2,b,6,1,0,7,8,23.41,2.92625,1.29242781
147,N2c,0,0,0,A lady looks upset about something while there are people in the background who are enjoying themselves,N,2,N2,c,6,4,4,3,17,43.36,2.550588235,0.956160751
147,P1a,0,0,0,"Some people are sitting down and they look sad, perhaps they're a couple",P,1,P1,a,7,4,6,2,13,39.15,3.011538462,1.098110849
147,P1b,0,0,0,Two parents and their child are receiving sad or hard news,P,1,P1,b,3,3,7,1,11,34.28,3.116363636,1.132565872
147,P1c,0,0,0,Three friends are sitting down their third friend either to console him or as an intervention.,P,1,P1,c,3,4,3,2,16,41.52,2.768,1.05184328
147,N3a,0,0,0,A group of colleagues are having a spirite/d/positive discussion,N,3,N3,a,2,2,0,8,9,27.8,2.78,0.834945108
147,N3b,0,0,0,A group of colleagues are having a happy conversation,N,3,N3,b,3,2,0,8,9,25.95,2.883333333,0.86
147,N3c,0,0,0,A group of colleagues are making fun of a another colleague who looks sad about it,N,3,N3,c,8,4,7,1,16,41.18,2.745333333,0.837375719
147,N4a,0,0,0,two people are talking,N,4,N4,a,3,0,0,0,4,14.82,3.705,1.268870889
147,N4b,0,0,0,A man is explaining something to a girl,N,4,N4,b,3,1,0,0,8,25.41,3.17625,1.305142986
147,N4c,0,0,0,Two colleagues are debating over a work related matter,N,4,N4,c,2,1,2,2,9,27.73,3.081111111,0.805317398
147,P2a,0,0,0,Three elderly people are speaking,P,2,P2,a,6,0,0,0,5,17.57,3.514,1.036426553
147,P2b,0,0,0,A lady is serving a turkey to her friends,P,2,P2,b,7,1,0,7,9,31.05,3.45,0.950276276
147,P2c,0,0,0,A lady is serving a turkey to her friends,P,2,P2,c,7,1,0,7,9,31.05,3.45,0.950276276
147,N5a,0,0,0,four people are sitting down some are on their phones,N,5,N5,a,7,1,0,1,10,34.04,3.404,1.131696858
147,N5b,0,0,0,3 people are sitting down texting,N,5,N5,b,8,0,0,0,6,22.74,3.79,1.090321054
147,N5c,0,0,0,3 people are sitting down texting and another friend is bored,N,5,N5,c,7,2,2,2,11,36.91,3.355454545,1.070358479
147,N6a,0,0,0,Three people are enjoying a performance. Perhaps they are at a wedding,N,6,N6,a,4,4,0,7,12,33.17,2.764166667,0.958649223
147,N6b,0,0,0,Someone is taking a selfie and his friends are bored,N,6,N6,b,7,2,2,2,10,26.15,2.905555556,0.78375875
147,N6c,0,0,0,Three people are at a wedding and two of them are on their phones while the other one is bored,N,6,N6,c,4,3,2,1,20,58.21,2.9105,1.101541862
147,N7a,0,0,0,A lady is talking to someone else,N,7,N7,a,3,0,0,0,7,22.47,3.21,1.155854662
147,N7b,0,0,0,A lady is sitting on the floor with someone else talking,N,7,N7,b,7,1,0,2,11,37.2,3.381818182,1.209378503
147,N7c,0,0,0,A lady is sitting on the floor with a friend who does not really want to hear what she has to say,N,7,N7,c,4,6,3,2,22,58.46,2.783809524,1.096364338
147,P3a,0,0,0,A lady looks a little concerned as she is giving a presentation to her colleagues,P,3,P3,a,7,5,3,2,15,45.44,3.029333333,0.854303949
147,P3b,0,0,0,A lady looks a little concerned as she is giving a presentation at work,P,3,P3,b,7,5,3,2,14,42.65,3.046428571,0.811888654
147,P3c,0,0,0,A lady is giving a presentation at work,P,3,P3,c,4,0,0,5,8,26.25,3.28125,0.682672009
147,P4a,0,0,0,There is a meeting in an office space,P,4,P4,a,3,0,0,0,8,25.31,3.16375,1.051596575
147,P4b,0,0,0,Colleagues are in a work meeting,P,4,P4,b,3,0,0,5,6,18.37,3.061666667,0.665835315
147,P4c,0,0,0,Colleagues are in a work meeting in a standard conference room,P,4,P4,c,6,1,0,1,11,35.1,3.190909091,0.849334499
147,P5a,0,0,0,A lady is yelling at someone,P,5,P5,a,4,1,6,1,6,21.15,3.525,0.793870266
147,P5b,0,0,0,"A lady is yelling at a child, or maybe she is trying to entertain it",P,5,P5,b,6,2,3,3,15,45.13,3.008666667,1.045513317
147,P5c,0,0,0,A lady is trying to entertain a baby,P,5,P5,c,3,2,0,5,8,26.08,3.26,1.142140847
147,N8a,0,0,0,A lady is talking to someone who is sitting down,N,8,N8,a,7,1,0,0,10,34.83,3.483,1.058185554
147,N8b,0,0,0,A mother and daughter are looking off to someone who is speaking to them,N,8,N8,b,7,1,0,1,14,40.98,2.927142857,1.142335183
147,N8c,0,0,0,A mother and daughter are looking off to someone who is speaking to them. The daughter is visibly upset,N,8,N8,c,8,3,6,2,19,55.98,2.946315789,1.159004412
147,N9a,0,0,0,Someone is extending their hand,N,9,N9,a,8,1,0,5,5,18.63,3.726,0.673149315
147,N9b,0,0,0,Someone is giving their ring back to their ex,N,9,N9,b,6,2,7,1,9,30.42,3.38,0.978097643
147,N9c,0,0,0,An ex wife is returning her wedding band. The man is very sad about it,N,9,N9,c,6,4,6,2,15,45.09,3.006,1.136327418
147,P6a,0,0,0,A man is talking friends,P,6,P6,a,2,0,0,1,5,19.11,3.822,0.689724583
147,P6b,0,0,0,A group of people are chatting,P,6,P6,b,4,0,0,5,6,19.27,3.211666667,1.22747573
147,P6c,0,0,0,A lady is explaining something business related to potential clients,P,6,P6,c,2,1,0,5,10,27.94,2.794,1.049033418
